item_id,rarity,name (en),Item type (en)
26813,3,Not Onectid Ring,Ring
26814,4,Not Onectid Ring,Ring
26815,3,Ruler,One-handed Staff
26816,4,Ruler,One-handed Staff
26817,3,Eternalettes,Epaulettes
26818,4,Eternalettes,Epaulettes
26819,3,Drun Cap,Helmet
26820,4,Drun Cap,Helmet
26821,3,A Gorafobe Dagger,Dagger
26822,4,A Gorafobe Dagger,Dagger
26823,1,Helmeteo,Helmet
26824,2,Helmeteo,Helmet
26825,3,Helmeteo,Helmet
26826,4,Helmeteo,Helmet
26827,1,Blind Spotted Belt,Belt
26828,2,Blind Spotted Belt,Belt
26829,3,Blind Spotted Belt,Belt
26830,4,Blind Spotted Belt,Belt
26831,1,Manda Rin Talisman,Amulet
26832,2,Manda Rin Talisman,Amulet
26833,3,Manda Rin Talisman,Amulet
26834,4,Manda Rin Talisman,Amulet
26835,2,Glib Gibber Ring,Ring
26836,3,Glib Gibber Ring,Ring
26837,4,Glib Gibber Ring,Ring
26838,1,Magnum,Two-handed Staff
26839,2,Magnum,Two-handed Staff
26840,3,Magnum,Two-handed Staff
26841,4,Magnum,Two-handed Staff
26842,2,Captive Itty Cape ,Cloak
26843,3,Captive Itty Cape,Cloak
26844,4,Captive Itty Cape,Cloak
26845,2,Awe Thentik Ring,Ring
26846,3,Awe Thentik Ring,Ring
26847,4,Awe Thentik Ring,Ring
26848,2,Breatha Lyzer Sandals,Boots
26849,3,Breatha Lyzer Sandals,Boots
26850,4,Breatha Lyzer Sandals,Boots
26851,2,Guzzler Helmet,Helmet
26852,3,Guzzler Helmet,Helmet
26853,4,Guzzler Helmet,Helmet
26854,2,Chop'IN'Spree,Breastplate
26855,3,Chop'IN'Spree,Breastplate
26856,4,Chop'IN'Spree,Breastplate
26857,3,Booteepaulettes,Epaulettes
26858,4,Booteepaulettes,Epaulettes
26859,3,Gallopints,Boots
26860,4,Gallopints,Boots
26861,2,Kila Sword,Sword
26862,3,Kila Sword,Sword
26863,4,Kila Sword,Sword
26864,3,Yellow Vestageis,Shield
26865,4,Yellow Vestageis,Shield
26869,2,Separatists,Epaulettes
26870,3,Separatists,Epaulettes
26871,4,Separatists,Epaulettes
26872,2,Boozer'Plate,Breastplate
26873,3,Boozer'Plate,Breastplate
26874,4,Boozer'Plate,Breastplate
26875,2,Cor Oner Bracelet,Ring
26876,3,Cor Oner Bracelet,Ring
26877,4,Cor Oner Bracelet,Ring
26878,3,Sambu Cummerbund,Belt
26879,4,Sambu Cummerbund,Belt
26880,3,Hirofant Necklace,Amulet
26881,4,Hirofant Necklace,Amulet
26882,3,Por Toque,Helmet
26883,4,Por Toque,Helmet
26884,2,Mecha,Mounts
26886,3,Dashing Dagger,Dagger
26887,4,Dashing Dagger,Dagger
26888,3,Oh-So-Porific Epaulettes,Epaulettes
26889,4,Oh-So-Porific Epaulettes,Epaulettes
26890,3,Quincunx Brogans,Boots
26891,4,Quincunx Brogans,Boots
26892,3,Naughty Luss Ring,Ring
26893,4,Naughty Luss Ring,Ring
26894,1,Blightopard Ring,Ring
26895,2,Blightopard Ring,Ring
26896,3,Blightopard Ring,Ring
26897,4,Blightopard Ring,Ring
26898,1,Blightopard Talisman,Amulet
26899,2,Blightopard Talisman,Amulet
26900,3,Blightopard Talisman,Amulet
26901,4,Blightopard Talisman,Amulet
26902,1,Blightopard Epaulettes,Epaulettes
26903,2,Blightopard Epaulettes,Epaulettes
26904,3,Blightopard Epaulettes,Epaulettes
26905,4,Blightopard Epaulettes,Epaulettes
26906,2,Blightopard Belt,Belt
26907,3,Blightopard Belt,Belt
26908,4,Blightopard Belt,Belt
26909,1,Blightopard Boots,Boots
26910,2,Blightopard Boots,Boots
26911,3,Blightopard Boots,Boots
26912,4,Blightopard Boots,Boots
26913,2,Tiger Wood,One-handed Staff
26914,3,Tiger Wood,One-handed Staff
26915,4,Tiger Wood,One-handed Staff
26916,2,Tam-o-Fire,Helmet
26917,3,Tam-o-Fire,Helmet
26918,4,Tam-o-Fire,Helmet
26919,2,Ring Tone,Ring
26920,3,Ring Tone,Ring
26921,4,Ring Tone,Ring
26922,2,Blightogre Epaulettes,Epaulettes
26923,3,Blightogre Epaulettes,Epaulettes
26924,4,Blightogre Epaulettes,Epaulettes
26925,2,Blightogre Belt,Belt
26926,3,Blightogre Belt,Belt
26927,4,Blightogre Belt,Belt
26928,3,Blightogre Breastplate,Breastplate
26929,4,Blightogre Breastplate,Breastplate
26930,3,Blightogre Boots,Boots
26931,4,Blightogre Boots,Boots
26932,2,Eewpewlettes,Epaulettes
26933,3,Eewpewlettes,Epaulettes
26934,4,Eewpewlettes,Epaulettes
26935,3,Opardonme Mantle,Cloak
26936,4,Opardonme Mantle,Cloak
26940,2,Avant-Edge Ring,Ring
26941,3,Avant-Edge Ring,Ring
26942,4,Avant-Edge Ring,Ring
26943,2,Neckloss Necklace,Amulet
26944,3,Neckloss Necklace,Amulet
26945,4,Neckloss Necklace,Amulet
26946,2,Pagne Cham,Belt
26947,3,Pagne Cham,Belt
26948,4,Pagne Cham,Belt
26949,3,Loggerheads Hat,Helmet
26950,4,Loggerheads Hat,Helmet
26951,3,Abe Cissa's Cape,Cloak
26952,4,Abe Cissa's Cape,Cloak
26953,3,Biddyplate,Breastplate
26954,4,Biddyplate,Breastplate
26955,3,Erogenulet,Amulet
26956,4,Erogenulet,Amulet
26957,3,Mad Hera,Hand
26958,4,Mad Hera,Hand
26959,3,Arm-a-Gnak,Two-handed Sword
26960,4,Arm-a-Gnak,Two-handed Sword
26961,3,Fuzzy Feet,Boots
26962,4,Fuzzy Feet,Boots
26963,1,Gone-Fan-On,Cloak
26964,2,Gone-Fan-On,Cloak
26965,3,Gone-Fan-On,Cloak
26966,4,Gone-Fan-On,Cloak
26967,1,Skull-Splitter Amulet,Amulet
26968,2,Skull-Splitter Amulet,Amulet
26969,3,Skull-Splitter Amulet,Amulet
26970,4,Skull-Splitter Amulet,Amulet
26971,1,Balloots,Boots
26972,2,Balloots,Boots
26973,3,Balloots,Boots
26974,4,Balloots,Boots
26975,2,Glabrous Glam Belt,Belt
26976,3,Glabrous Glam Belt,Belt
26977,4,Glabrous Glam Belt,Belt
26978,1,The Rotgut'er,One-handed Staff
26979,2,The Rotgut'er,One-handed Staff
26980,3,The Rotgut'er,One-handed Staff
26981,4,The Rotgut'er,One-handed Staff
26982,2,Sugakane Katana,Sword
26983,3,Sugakane Katana,Sword
26984,4,Sugakane Katana,Sword
26985,2,Mede's Arch Bow,Bow
26986,3,Mede's Arch Bow,Bow
26987,4,Mede's Arch Bow,Bow
26988,2,Pink Cards,Cards
26989,3,Pink Cards,Cards
26990,4,Pink Cards,Cards
26991,2,Telly Visor,Helmet
26992,3,Telly Visor,Helmet
26993,4,Telly Visor,Helmet
26994,2,Tell-Tale Boots,Boots
26995,3,Tell-Tale Boots,Boots
26996,4,Tell-Tale Boots,Boots
26997,3,Krock Tails,Epaulettes
26998,4,Krock Tails,Epaulettes
26999,3,Kartelt,Belt
27000,4,Kartelt,Belt
27001,2,Ho-Ho Tell,Breastplate
27002,3,Ho-Ho Tell,Breastplate
27003,4,Ho-Ho Tell,Breastplate
27004,3,Brain-Knee-Yak Ring,Ring
27005,4,Brain-Knee-Yak Ring,Ring
27009,2,The Mire Able,Bow
27010,3,The Mire Able,Bow
27011,4,The Mire Able,Bow
27012,2,Samboocahs,Boots
27013,3,Samboocahs,Boots
27014,4,Samboocahs,Boots
27015,2,Gee-Eff-Dee Belt,Belt
27016,3,Gee-Eff-Dee Belt,Belt
27017,4,Gee-Eff-Dee Belt,Belt
27018,3,Tromp Loy Breastplate,Breastplate
27019,4,Tromp Loy Breastplate,Breastplate
27020,3,Workants,Epaulettes
27021,4,Workants,Epaulettes
27022,3,Shardtreuse Wand,Wand
27023,4,Shardtreuse Wand,Wand
27024,7,Vermilion Bird Epaulettes,Epaulettes
27026,5,Chafeerce Belt,Belt
27028,7,Azure Dragon Headgear,Helmet
27030,5,Inky Veil,Cloak
27032,7,White Tiger Amulet,Amulet
27034,5,Pierced Boots,Boots
27036,7,Black Turtle Shield,Shield
27038,5,Fave O'Right Epaulettes,Epaulettes
27064,4,Koolich Boots,Boots
27065,4,The Optimizer,Cloak
27066,4,Shadowy Breastplate,Breastplate
27077,2,Snailmate,Pets
27089,4,Whisperer Emblem,Emblem
27090,4,Whispered Crackler Emblem,Emblem
27205,2,Pandawa Cub,Pets
27206,2,Minithar,Pets
27207,2,Gobbalroglet,Pets
27208,2,Ratchams,Pets
27276,6,Guzzler Helmet,Helmet
27277,6,Chop'IN'Spree,Breastplate
27278,6,Booteepaulettes,Epaulettes
27279,6,Gallopints,Boots
27281,7,Bagus Shushu,Ring
27285,3,Xeric Helmet,Helmet
27286,4,Xeric Helmet,Helmet
27287,3,Ax of Reason,Axe
27288,4,Ax of Reason,Axe
27289,3,Parched Belt,Belt
27290,4,Parched Belt,Belt
27291,3,Dry Ring,Ring
27292,4,Dry Ring,Ring
27293,3,Salty Cape,Cloak
27294,4,Salty Cape,Cloak
27295,3,Arid Epaulettes,Epaulettes
27296,4,Arid Epaulettes,Epaulettes
27297,3,Dehydrated Breastplate,Breastplate
27298,4,Dehydrated Breastplate,Breastplate
27299,3,World Maps,Cards
27300,4,World Maps,Cards
27301,3,Dried Boots,Boots
27302,4,Dried Boots,Boots
27303,3,Spicy Belt,Belt
27304,4,Spicy Belt,Belt
27310,2,Prespiver,Pets
27311,1,Geist,Pets
27353,7,Per-See-Us Horse Ring,Ring
27354,5,Fredalon Stripes,Epaulettes
27355,7,Hollaback Boots,Boots
27356,5,Chase Boots,Boots
27357,7,Rozan Ring,Ring
27358,5,Chee Cape,Cloak
27371,3,Neval's Blade,Sword
27372,4,Neval's Blade,Sword
27373,3,Kiotamm's Saw,Axe
27374,4,Kiotamm's Saw,Axe
27375,3,Lin's Sandals,Boots
27376,4,Lin's Sandals,Boots
27377,3,Art'And Cards,Cards
27378,4,Art'And Cards,Cards
27380,2,Bubourg Helmet,Helmet
27381,3,Bubourg Helmet,Helmet
27382,4,Bubourg Helmet,Helmet
27384,2,Bubourg Ring,Ring
27385,3,Bubourg Ring,Ring
27386,4,Bubourg Ring,Ring
27388,2,Bubourg Amulet,Amulet
27389,3,Bubourg Amulet,Amulet
27390,4,Bubourg Amulet,Amulet
27391,2,Bubourg Epaulettes,Epaulettes
27392,3,Bubourg Epaulettes,Epaulettes
27393,4,Bubourg Epaulettes,Epaulettes
27395,2,Bubourg Belt,Belt
27396,3,Bubourg Belt,Belt
27397,4,Bubourg Belt,Belt
27398,2,Bubourg Breastplate,Breastplate
27399,3,Bubourg Breastplate,Breastplate
27400,4,Bubourg Breastplate,Breastplate
27401,2,Bubotron Cape,Cloak
27402,3,Bubotron Cape,Cloak
27403,4,Bubotron Cape,Cloak
27404,2,Niteynite Boots ,Boots
27405,3,Niteynite Boots,Boots
27406,4,Niteynite Boots,Boots
27407,3,Nocturing,Ring
27408,4,Nocturing,Ring
27409,3,Bubuckle,Belt
27410,4,Bubuckle,Belt
27411,2,Rough Patch Boots,Boots
27412,3,Rough Patch Boots,Boots
27413,4,Rough Patch Boots,Boots
27414,2,Nostalja Ring ,Ring
27415,3,Nostalja Ring ,Ring
27416,4,Nostalja Ring ,Ring
27417,2,Gobkool Cape,Cloak
27418,3,Gobkool Cape,Cloak
27419,4,Gobkool Cape,Cloak
27420,3,Gobkool Headgear,Helmet
27421,4,Gobkool Headgear,Helmet
27422,3,Shopping List,Amulet
27423,4,Shopping List,Amulet
27424,3,Sir Doziak's Epaulettes,Epaulettes
27425,4,Sir Doziak's Epaulettes,Epaulettes
27426,7,Dorabyss,Helmet
27427,3,Count Harebourg's Cape,Cloak
27428,4,Count Harebourg's Cape,Cloak
27429,3,Count Harebourg's Epaulettes,Epaulettes
27430,4,Count Harebourg's Epaulettes,Epaulettes
27431,3,Count Harebourg's Breastplate,Breastplate
27432,4,Count Harebourg's Breastplate,Breastplate
27433,3,Count Harebourg's Boots,Boots
27434,4,Count Harebourg's Boots,Boots
27435,3,Count Harebourg's Hat,Helmet
27436,4,Count Harebourg's Hat,Helmet
27437,3,Count Harebourg's Ring,Ring
27438,4,Count Harebourg's Ring,Ring
27439,3,Count Harebourg's Amulet,Amulet
27440,4,Count Harebourg's Amulet,Amulet
27441,3,Count Harebourg's Belt,Belt
27442,4,Count Harebourg's Belt,Belt
27443,3,Amon Amarth Breastplate,Breastplate
27444,4,Amon Amarth Breastplate,Breastplate
27445,3,Lord Zaens's Cape,Cloak
27446,4,Lord Zaens's Cape,Cloak
27447,3,DigiArv Belt,Belt
27448,4,DigiArv Belt,Belt
27449,3,Haze'paulettes,Epaulettes
27450,4,Haze'paulettes,Epaulettes
27451,1,Gerbean Belt,Belt
27452,2,Gerbean Belt,Belt
27453,3,Gerbean Belt,Belt
27454,4,Gerbean Belt,Belt
27455,1,Tauropolos Amulet,Amulet
27456,2,Tauropolos Amulet,Amulet
27457,3,Tauropolos Amulet,Amulet
27458,4,Tauropolos Amulet,Amulet
27459,1,Aw Liv Ring,Ring
27460,2,Aw Liv Ring,Ring
27461,3,Aw Liv Ring,Ring
27462,4,Aw Liv Ring,Ring
27463,2,Gerbean Epaulettes,Epaulettes
27464,3,Gerbean Epaulettes,Epaulettes
27465,4,Gerbean Epaulettes,Epaulettes
27466,1,Gerbean Cape,Cloak
27467,2,Gerbean Cape,Cloak
27468,3,Gerbean Cape,Cloak
27469,4,Gerbean Cape,Cloak
27470,2,Gerbean Breastplate,Breastplate
27471,3,Gerbean Breastplate ,Breastplate
27472,4,Gerbean Breastplate,Breastplate
27473,2,Ai-Zen Helmet,Helmet
27474,3,Ai-Zen Helmet,Helmet
27475,4,Ai-Zen Helmet,Helmet
27476,2,Genm Boots,Boots
27477,3,Genm Boots,Boots
27478,4,Genm Boots,Boots
27479,2,BenKO Cape,Cloak
27480,3,BenKO Cape,Cloak
27481,4,BenKO Cape,Cloak
27482,2,Mama Gerbean's Epaulettes,Epaulettes
27483,3,Mama Gerbean's Epaulettes,Epaulettes
27484,4,Mama Gerbean's Epaulettes,Epaulettes
27485,3,Mama Gerbean's Breastplate,Breastplate
27486,4,Mama Gerbean's Breastplate,Breastplate
27487,3,Sandalara,Boots
27488,4,Sandalara,Boots
27489,2,Mendrock Totem,Amulet
27490,3,Mendrock Totem,Amulet
27491,4,Mendrock Totem,Amulet
27492,3,Mama Gerbean's Belt,Belt
27493,4,Mama Gerbean's Belt,Belt
27494,2,Soun D'Teem Amulet,Amulet
27495,3,Soun D'Teem Amulet,Amulet
27496,4,Soun D'Teem Amulet,Amulet
27497,2,Bhottin Boots,Boots
27498,3,Bhottin Boots,Boots
27499,4,Bhottin Boots,Boots
27500,2,Ski Slope,Helmet
27501,3,Ski Slope,Helmet
27502,4,Ski Slope,Helmet
27503,3,Chewbone Ring,Ring
27504,4,Chewbone Ring,Ring
27505,3,Festa Ring,Ring
27506,4,Festa Ring,Ring
27507,3,Divination Ring,Ring
27508,4,Divination Ring,Ring
27512,3,Toxy Cloak,Cloak
27513,3,Platonium Breastplate,Breastplate
27514,3,Boatox Boots,Boots
27515,3,Plutoni Helm,Helmet
27540,2,Kalypsor,Pets
27541,2,Satchull,Pets
27550,4,Count Frigost's Cape,Cloak
27551,4,Count Frigost's Epaulettes,Epaulettes
27552,4,Count Frigost's Breastplate,Breastplate
27553,4,Count Frigost's Boots,Boots
27554,4,Count Frigost's Hat,Helmet
27555,4,Count Frigost's Ring,Ring
27556,4,Count Frigost's Belt,Belt
27557,4,Count Frigost's Amulet,Amulet
27559,3,Count Frigost's Cape,Cloak
27560,3,Count Frigost's Epaulettes,Epaulettes
27561,3,Count Frigost's Breastplate,Breastplate
27562,3,Count Frigost's Boots,Boots
27563,3,Count Frigost's Hat,Helmet
27564,3,Count Frigost's Ring,Ring
27565,3,Count Frigost's Amulet,Amulet
27566,3,Count Frigost's Belt,Belt
27580,3,Hijinkering,Ring
27581,4,Hijinkering,Ring
27582,3,Laughing Breastplate,Breastplate
27583,4,Laughing Breastplate,Breastplate
27584,3,Furnace Eye,Amulet
27585,4,Furnace Eye,Amulet
27586,3,Grinding Belt,Belt
27587,4,Grinding Belt,Belt
27588,2,Burning Scale,Cloak
27589,3,Burning Scale,Cloak
27590,4,Burning Scale,Cloak
27591,2,Scaly Barbute,Helmet
27592,3,Scaly Barbute,Helmet
27593,4,Scaly Barbute,Helmet
27594,2,Cephalothorax,Breastplate
27595,3,Cephalothorax,Breastplate
27596,4,Cephalothorax,Breastplate
27597,2,Shin Guards,Boots
27598,3,Shin Guards,Boots
27599,4,Shin Guards,Boots
27600,2,Fiery Shells,Epaulettes
27601,3,Fiery Shells,Epaulettes
27602,4,Fiery Shells,Epaulettes
27609,2,Sizzle Belt,Belt
27610,3,Sizzle Belt,Belt
27611,4,Sizzle Belt,Belt
27612,2,Cape Ella,Cloak
27613,3,Cape Ella,Cloak
27614,4,Cape Ella,Cloak
27615,2,Stunty Helmet,Helmet
27616,3,Stunty Helmet,Helmet
27617,4,Stunty Helmet,Helmet
27618,3,Dair Ypaulettes,Epaulettes
27619,4,Dair Ypaulettes,Epaulettes
27620,3,Magnifyring,Ring
27621,4,Magnifyring,Ring
27622,2,Sand Scepter,One-handed Staff
27623,3,Sand Scepter,One-handed Staff
27624,4,Sand Scepter,One-handed Staff
27625,3,Desert Blade,Dagger
27626,4,Desert Blade,Dagger
27627,3,Sun Club,Two-handed Staff
27628,4,Sun Club,Two-handed Staff
27629,4,Gac Shield,Shield
27630,6,The Eternal,Amulet
27631,6,Passing Boots,Boots
27632,6,Cledus'Covered,Helmet
27633,6,Srambad Chest Plate,Breastplate
27634,6,Expire Ring,Ring
27635,6,Tight Shadow,Belt
27636,6,Paradoxical Epaulettes,Epaulettes
27637,6,Apothecloakery,Cloak
27638,3,Irregularing,Ring
27639,4,Irregularing,Ring
27640,3,Purri Breastplate,Breastplate
27641,4,Purri Breastplate,Breastplate
27642,3,Shell Amulet,Amulet
27643,4,Shell Amulet,Amulet
27644,3,Tentacled Belt,Belt
27645,4,Tentacled Belt,Belt
27646,2,Aquatic Cape,Cloak
27647,3,Aquatic Cape,Cloak
27648,4,Aquatic Cape,Cloak
27649,2,King Shrimp Helmet,Helmet
27650,3,King Shrimp Helmet,Helmet
27651,4,King Shrimp Helmet,Helmet
27652,2,Coral Breastplate,Breastplate
27653,3,Coral Breastplate,Breastplate
27654,4,Coral Breastplate,Breastplate
27655,2,Sea Boots,Boots
27656,3,Sea Boots,Boots
27657,4,Sea Boots,Boots
27658,2,Misted Epaulettes,Epaulettes
27659,3,Misted Epaulettes,Epaulettes
27660,4,Misted Epaulettes,Epaulettes
27667,2,Steeped Belt,Belt
27668,3,Steeped Belt,Belt
27669,4,Steeped Belt,Belt
27670,2,Cerebratacean Cape,Cloak
27671,3,Cerebratacean Cape,Cloak
27672,4,Cerebratacean Cape,Cloak
27673,2,Cerebratacean Helmet,Helmet
27674,3,Cerebratacean Helmet,Helmet
27675,4,Cerebratacean Helmet,Helmet
27676,3,Easepaulettes,Epaulettes
27677,4,Easepaulettes,Epaulettes
27678,3,Dumbldring,Ring
27679,4,Dumbldring,Ring
27680,2,Decisive Sword,Sword
27681,3,Decisive Sword,Sword
27682,4,Decisive Sword,Sword
27683,3,Loosen Ax,Axe
27684,4,Loosen Ax,Axe
27685,3,Noble Dream Sword,Two-handed Sword
27686,4,Noble Dream Sword,Two-handed Sword
27687,4,Sniffle Dagger,Dagger
27688,6,Moowolf Bell,Amulet
27689,6,Tortured Soul,Ring
27690,6,Magmog Feet,Boots
27691,6,Gobbalrog Breastplate,Breastplate
27692,6,Hurdy Girdle,Belt
27693,6,White Crow Hackle,Epaulettes
27694,6,The Black Crow's Helmet,Helmet
27695,6,Excarnus Veil,Cloak
27696,3,Icy Briss Boots,Boots
27697,4,Icy Briss Boots,Boots
27698,3,Bam's Ring,Ring
27699,4,Bam's Ring,Ring
27700,3,Power Helmet,Helmet
27701,4,Power Helmet,Helmet
27702,3,Eternal Morrow Amulet,Amulet
27703,4,Eternal Morrow Amulet,Amulet
27704,2,Sawintry Belt,Belt
27705,3,Sawintry Belt,Belt
27706,4,Sawintry Belt,Belt
27707,2,Headbrrr,Helmet
27708,3,Headbrrr,Helmet
27709,4,Headbrrr,Helmet
27710,2,Cape Horn,Cloak
27711,3,Cape Horn,Cloak
27712,4,Cape Horn,Cloak
27713,2,North'n'South Epaulettes,Epaulettes
27714,3,North'n'South Epaulettes,Epaulettes
27715,4,North'n'South Epaulettes,Epaulettes
27716,2,Amauti Vayshun,Breastplate
27717,3,Amauti Vayshun,Breastplate
27718,4,Amauti Vayshun,Breastplate
27725,2,Polaring,Ring
27726,3,Polaring,Ring
27727,4,Polaring,Ring
27728,2,Ice Age Ring,Ring
27729,3,Ice Age Ring,Ring
27730,4,Ice Age Ring,Ring
27731,2,Furry Boots,Boots
27732,3,Furry Boots,Boots
27733,4,Furry Boots,Boots
27734,3,Cape Tivate,Cloak
27735,4,Cape Tivate,Cloak
27736,3,Snorra Breastplate,Breastplate
27737,4,Snorra Breastplate,Breastplate
27738,2,Good Old Aegis,Shield
27739,3,Good Old Aegis,Shield
27740,4,Good Old Aegis,Shield
27741,3,Razor Cards,Cards
27742,4,Razor Cards,Cards
27743,3,Ice Cream Scoop,Wand
27744,4,Ice Cream Scoop,Wand
27745,4,The Immaculate,Bow
27746,6,Necroforged Belt,Belt
27747,6,Hagen Daz's Helmet,Helmet
27748,6,Golden Cloak,Cloak
27749,6,Icehorn Epaulettes,Epaulettes
27750,6,Sylargh's Breastplate,Breastplate
27751,6,YeCh'Ti'Wawa Amulet,Amulet
27752,6,Necroforged Boots,Boots
27753,6,Bolt,Ring
27754,3,Discolored Ring,Ring
27755,4,Discolored Ring,Ring
27756,3,Discolored Epaulettes,Epaulettes
27757,4,Discolored Epaulettes,Epaulettes
27758,3,Ginserick Belt,Belt
27759,4,Ginserick Belt,Belt
27760,3,Ginserick Gloves,Ring
27761,4,Ginserick Gloves,Ring
27762,2,Prickly Amulet,Amulet
27763,3,Prickly Amulet,Amulet
27764,4,Prickly Amulet,Amulet
27765,2,Trunked Boots,Boots
27766,3,Trunked Boots,Boots
27767,4,Trunked Boots,Boots
27768,2,Wild Headgear,Helmet
27769,3,Wild Headgear,Helmet
27770,4,Wild Headgear,Helmet
27771,2,Vandalophrenic Leather Jacket,Breastplate
27772,3,Vandalophrenic Leather Jacket,Breastplate
27773,4,Vandalophrenic Leather Jacket,Breastplate
27774,2,Fierce Ring,Ring
27775,3,Fierce Ring,Ring
27776,4,Fierce Ring,Ring
27783,2,Wild Cape,Cloak
27784,3,Wild Cape,Cloak
27785,4,Wild Cape,Cloak
27786,2,Fierce Amulet,Amulet
27787,3,Fierce Amulet,Amulet
27788,4,Fierce Amulet,Amulet
27789,2,Mane Ring,Ring
27790,3,Mane Ring,Ring
27791,4,Mane Ring,Ring
27792,3,Winged Boots,Boots
27793,4,Winged Boots,Boots
27794,3,Hogincubus Mane,Helmet
27795,4,Hogincubus Mane,Helmet
27796,2,Dimensional Shovel,Shovel
27797,3,Dimensional Shovel,Shovel
27798,4,Dimensional Shovel,Shovel
27799,3,Divine Clock Hand,Hand
27800,4,Divine Clock Hand,Hand
27801,3,Dizia the Surreal Sword,Sword
27802,4,Dizia the Surreal Sword,Sword
27803,4,Osamodas's Hammer,Hammer
27804,6,Belt of Destiny,Belt
27805,6,Ring of Trouble,Ring
27806,6,Enchanting Hat,Helmet
27807,6,Epaulettes of Respite,Epaulettes
27808,6,Garbfather Jacket,Breastplate
27809,6,Amulet of Respite,Amulet
27810,6,Boots of Destiny,Boots
27811,6,Cloak of Trouble,Cloak
27812,7,Fannebuoy Belt,Belt
27813,7,Eternal Second Cape,Cloak
27814,7,Mopy King Gloves,Ring
27815,7,Dee Tracter Breastplate,Breastplate
27816,5,Captain Amakna Shield,Shield
27817,5,Kovak's Boots,Boots
27818,5,Lichen's Epaulettes,Epaulettes
27819,5,Zoth Warrior Helmet,Helmet
27895,2,Gerbichon,Pets
27896,2,Kralocupid,Pets
27897,2,Pawtypoopew,Pets
27898,2,Garghoul,Pets
27899,2,Ratabble,Pets
27923,4,Mount Zinit I Emblem,Emblem
27924,4,Mount Zinit II Emblem,Emblem
27925,4,Mount Zinit III Emblem,Emblem
27926,4,Mount Zinit IV Emblem,Emblem
27972,2,Baybitoot,Pets
27973,2,Salar,Pets
27974,2,Rafal,Pets
27975,2,Brial,Pets
27976,2,Dakal,Pets
27977,2,Kourial,Pets
27978,2,Mikhal,Pets
28044,2,Mineral Cloak,Cloak
28045,3,Mineral Cloak,Cloak
28046,4,Mineral Cloak,Cloak
28047,2,Limestone Headgear,Helmet
28048,3,Limestone Headgear,Helmet
28049,4,Limestone Headgear,Helmet
28050,2,Concretion Breastplate,Breastplate
28051,3,Concretion Breastplate,Breastplate
28052,4,Concretion Breastplate,Breastplate
28053,2,Sedimentary Boots,Boots
28054,3,Sedimentary Boots,Boots
28055,4,Sedimentary Boots,Boots
28056,3,Mineral Epaulettes,Epaulettes
28057,4,Mineral Epaulettes,Epaulettes
28058,3,Lithiasis,Belt
28059,4,Lithiasis,Belt
28060,3,Gastrolith Ring,Ring
28061,4,Gastrolith Ring,Ring
28062,3,Bezoar Amulet,Amulet
28063,4,Bezoar Amulet,Amulet
28064,2,O'Ral Ring,Ring
28065,3,O'Ral Ring,Ring
28066,4,O'Ral Ring,Ring
28067,2,Last Moments,Epaulettes
28068,3,Last Moments,Epaulettes
28069,4,Last Moments,Epaulettes
28070,2,Last Hour,Amulet
28071,3,Last Hour,Amulet
28072,4,Last Hour,Amulet
28073,2,Last Sigh,Two-handed Sword
28074,3,Last Sigh,Two-handed Sword
28075,4,Last Sigh,Two-handed Sword
28076,3,Odourless Boots,Boots
28077,4,Odorless Boots,Boots
28078,3,Twig,One-handed Staff
28079,4,Twig,One-handed Staff
28080,3,Fawning Belt,Belt
28081,4,Fawning Belt,Belt
28082,3,Blunder Boss,Amulet
28083,4,Blunder Boss,Amulet
28084,3,Ancient Skullcap,Helmet
28085,4,Ancient Skullcap,Helmet
28086,3,Corsicape,Cloak
28087,4,Corsicape,Cloak
28088,7,Quidikarus,One-handed Staff
28089,5,Rest Vest,Breastplate
28090,5,True Power Belt,Belt
28091,4,Ivory Emblem,Emblem
28092,4,Bronze Emblem,Emblem
28093,4,Steel Emblem,Emblem
28094,4,Mythril Emblem,Emblem
28097,7,Insti'Gator Helmet,Helmet
28133,3,Torturpid Boots,Boots
28134,4,Torturpid Boots,Boots
28135,3,Torturpid Ring,Ring
28136,4,Torturpid Ring,Ring
28137,3,Reptilian Helmet,Helmet
28138,4,Reptilian Helmet,Helmet
28139,3,Reptilian Amulet,Amulet
28140,4,Reptilian Amulet,Amulet
28141,2,Scramshell Belt,Belt
28142,3,Scramshell Belt,Belt
28143,4,Scramshell Belt,Belt
28144,2,Scramshell Helmet,Helmet
28145,3,Scramshell Helmet,Helmet
28146,4,Scramshell Helmet,Helmet
28147,2,Scramshell Cape,Cloak
28148,3,Scramshell Cape,Cloak
28149,4,Scramshell Cape,Cloak
28150,2,Scramshell Epaulettes,Epaulettes
28151,3,Scramshell Epaulettes,Epaulettes
28152,4,Scramshell Epaulettes,Epaulettes
28153,2,Scramshell Breastplate,Breastplate
28154,3,Scramshell Breastplate,Breastplate
28155,4,Scramshell Breastplate,Breastplate
28156,2,Scramshell Amulet,Amulet
28157,3,Scramshell Amulet,Amulet
28158,4,Scramshell Amulet,Amulet
28159,3,Scramshell Boots,Boots
28160,4,Scramshell Boots,Boots
28161,3,Scramshell Ring,Ring
28162,4,Scramshell Ring,Ring
28163,2,Tortumult Cape,Cloak
28164,3,Tortumult Cape,Cloak
